insurer_id,vehicle_type,min_idv,avg_idv,max_idv,risk_factor,tenure,addons
10,2,199053,580216.0,961379,3,3,1001
4,2,257925,599079.5,940234,3,2,1100
5,1,217779,370012.0,522245,2,3,0011
12,1,287805,536853.5,785902,1,2,1111
7,1,296935,606540.0,916145,3,3,0100
11,2,254368,439359.0,624350,2,2,1111
19,2,170286,345733.5,521181,2,1,1111
4,1,208047,474937.5,741828,3,2,0110
8,2,224737,400995.0,577253,3,2,0011
12,1,169561,467988.0,766415,5,1,0111
9,1,169423,540183.5,910944,2,2,0110
4,2,247424,391202.5,534981,2,3,1011
4,1,239849,595329.5,950810,4,1,1101
13,1,249407,559166.0,868925,3,2,0110
13,1,245258,492666.0,740074,2,2,0001
13,1,239281,468958.0,698635,4,2,1001
18,2,225519,602998.0,980477,4,3,0100
5,2,232218,468746.0,705274,3,2,1110
16,1,238916,465650.5,692385,1,2,0010
9,2,289808,592008.0,894208,4,3,1010
15,1,215843,537040.0,858237,3,2,0111
17,1,150645,523639.0,896633,3,2,0000
8,2,186943,398861.0,610779,3,2,1011
18,2,158159,389829.5,621500,3,3,1100
10,2,179311,422404.5,665498,1,2,0010
17,1,281905,514041.5,746178,1,3,1100
20,2,173193,499596.5,826000,4,1,0000
16,1,249256,456452.5,663649,5,3,1001
14,1,239655,428265.5,616876,4,1,0001
17,2,222777,577090.5,931404,4,2,0011
12,1,216061,479787.5,743514,1,2,0111
17,1,165170,535693.0,906216,3,2,1100
15,2,164009,458283.5,752558,4,2,1100
5,2,279122,535465.5,791809,1,1,0110
20,1,218111,524579.0,831047,4,1,1110
8,1,235652,599903.0,964154,2,2,0110
1,1,151499,556382.5,961266,5,3,0101
8,2,272886,398261.0,523636,5,3,0110
2,1,197818,510098.0,822378,5,2,0010
2,2,204174,577643.5,951113,2,3,1000
10,2,289518,419090.0,548662,1,3,1110
15,2,152524,562540.0,972556,3,2,1010
19,2,168926,475611.5,782297,1,1,1100
4,2,187841,505695.5,823550,3,1,0010
20,2,212568,561651.0,910734,4,3,1101
12,1,178455,542848.5,907242,2,1,0110
18,1,296574,431908.0,567242,1,2,0000
4,1,171720,336032.5,500345,4,2,1011
5,2,215265,601755.0,988245,1,1,0011
8,1,187798,368745.5,549693,5,3,1111
8,1,175745,343725.5,511706,5,1,0110
6,1,214061,375425.0,536789,2,3,1100
12,1,289668,469694.0,649720,5,3,0001
20,1,263095,518211.5,773328,1,1,0100
19,1,246552,516522.5,786493,2,3,1111
12,2,293668,517968.0,742268,1,2,1011
19,1,198862,540522.0,882182,4,3,0101
16,2,240070,573110.5,906151,2,2,1101
16,2,256857,501197.5,745538,1,1,0010
13,2,153926,357020.5,560115,5,2,1111
2,2,200572,440814.0,681056,5,1,0110
10,2,218725,591232.5,963740,4,3,0110
14,2,201103,478878.5,756654,1,1,1101
2,2,223025,555070.0,887115,5,1,1111
18,2,176448,364641.0,552834,2,3,0111
20,2,279036,402079.5,525123,3,1,1111
7,1,203015,471942.5,740870,2,2,0010
17,1,270778,463227.0,655676,1,2,1110
14,2,238139,606140.0,974141,4,2,1010
3,2,227404,450814.0,674224,4,2,1011
11,2,216576,587422.5,958269,4,3,0001
20,2,197736,361982.0,526228,5,2,1000
3,1,197437,385459.0,573481,4,1,0011
9,1,160621,383001.0,605381,4,1,1100
8,2,276602,422452.5,568303,1,3,1001
6,1,223629,379010.5,534392,2,3,0100
17,2,299325,426639.5,553954,4,3,0001
15,2,165292,389760.5,614229,4,2,0011
14,1,269585,477805.5,686026,1,2,1110
8,1,189388,468678.0,747968,1,1,1101
2,1,267002,469804.0,672606,2,3,0010
7,2,174710,368359.0,562008,3,1,1001
14,2,209226,505193.5,801161,3,3,0011
13,1,275313,614432.5,953552,1,2,0100
5,1,167191,349444.5,531698,2,2,1010
19,2,182922,574818.5,966715,1,2,1010
4,1,255341,493414.5,731488,1,3,1110
3,2,173579,383918.0,594257,5,2,0010
16,2,180025,363866.0,547707,1,2,0101
16,1,184308,461954.5,739601,3,3,1011
9,1,287233,554428.0,821623,2,1,1101
4,1,234292,532985.5,831679,3,1,1100
7,1,299736,552841.5,805947,5,2,0110
8,2,208845,463478.0,718111,3,1,0001
10,2,296571,605858.0,915145,4,1,0111
11,2,194264,362168.0,530072,4,3,1001
13,2,215120,449341.5,683563,3,3,0011
16,1,154069,543251.0,932433,4,3,0101
16,1,172234,354723.0,537212,3,1,1111
11,1,248583,555668.5,862754,3,2,0101
8,1,187362,545428.5,903495,2,1,0100
16,2,178681,364753.5,550826,1,3,0001
2,1,255991,544501.5,833012,2,1,1010
17,1,212375,503922.0,795469,2,1,0001
1,2,182067,403481.0,624895,3,2,1101
1,1,243965,554558.0,865151,3,1,0011
3,2,240305,529212.0,818119,2,1,1011
7,2,244757,455535.5,666314,4,3,1010
7,1,286642,479488.0,672334,4,3,1111
20,2,252228,390423.0,528618,1,3,1010
9,1,268282,621045.5,973809,1,3,1010
8,2,281471,597328.5,913186,4,1,1010
19,1,166974,405138.0,643302,5,1,0010
4,2,194973,391729.0,588485,5,2,0100
5,2,261005,432129.0,603253,3,2,1111
12,1,197842,469219.0,740596,4,2,1100
1,2,179371,532574.5,885778,1,1,0010
9,1,231936,497686.5,763437,4,1,1001
6,1,177770,536575.5,895381,5,3,0010
17,2,203671,510243.0,816815,2,3,0000
7,2,254102,613188.5,972275,5,3,0101
8,2,281195,639050.0,996905,4,2,0110
18,1,288980,588069.5,887159,1,3,1110
16,2,197635,556680.0,915725,4,1,1000
9,2,242911,465200.5,687490,2,2,0111
16,1,173591,573359.0,973127,2,1,0110
5,1,249593,429789.5,609986,1,1,0001
15,1,299165,605621.0,912077,5,3,0000
20,2,181162,579529.5,977897,1,2,1001
18,2,187275,554920.0,922565,4,3,1110
6,2,241220,450221.5,659223,5,3,0101
16,1,254866,464815.5,674765,1,1,1000
7,2,151954,535927.0,919900,1,1,0001
7,2,185598,392114.5,598631,5,2,1100
13,1,244184,546516.0,848848,1,3,1001
5,1,245600,589684.5,933769,5,1,1100
19,1,171472,362000.0,552528,2,3,1100
13,2,267150,567360.0,867570,3,2,1001
16,1,288582,605846.0,923110,3,3,1011
9,1,238683,453091.5,667500,4,1,1111
8,2,180675,583974.5,987274,2,2,1111
16,2,239347,517171.5,794996,4,1,0110
17,2,275986,581983.0,887980,1,3,1101
15,1,293833,421368.0,548903,4,2,1001
2,1,182678,423534.5,664391,3,3,0101
9,2,296954,616187.5,935421,2,1,1111
9,1,197600,573758.5,949917,4,1,1110
4,1,206007,364652.5,523298,5,2,1000
18,2,173819,438149.5,702480,1,1,1011
8,1,190138,573306.5,956475,1,2,1110
12,2,221645,476101.5,730558,4,2,1111
9,2,163355,437748.5,712142,3,1,0100
16,1,205358,443120.0,680882,2,1,1111
2,2,198655,435187.0,671719,5,3,1011
9,1,179058,545812.0,912566,1,2,0110
6,1,239536,425153.0,610770,3,1,1010
5,1,227812,600308.0,972804,1,3,0101
12,1,284522,469858.5,655195,2,3,0010
11,1,276335,437217.5,598100,5,1,1111
12,2,159544,447768.0,735992,1,1,0001
8,2,246687,526440.5,806194,2,2,1001
20,2,157470,369611.5,581753,1,1,1001
8,1,159195,517051.0,874907,1,1,1100
13,1,174602,414377.5,654153,1,2,0100
19,1,293804,607231.5,920659,5,2,1011
5,2,152144,495517.5,838891,4,1,1110
15,1,278313,586122.0,893931,2,2,0111
15,2,295989,566578.5,837168,1,3,1111
13,1,274830,393803.5,512777,2,3,1001
11,2,268062,523081.5,778101,4,1,1010
16,2,209311,593497.5,977684,4,3,0011
12,1,245705,501033.0,756361,4,2,0001
9,1,159506,534820.0,910134,3,3,0100
9,1,161464,501119.5,840775,5,3,1011
13,2,165707,434975.0,704243,4,3,0000
9,2,293523,550925.5,808328,4,3,1011
19,2,191452,522534.5,853617,5,1,0000
7,2,256890,523535.0,790180,2,1,1001
2,2,255281,548237.5,841194,5,2,0000
7,2,264900,551632.0,838364,4,2,0101
11,1,270331,596145.0,921959,1,2,0000
7,2,231942,524752.5,817563,5,3,1010
2,1,215441,424797.0,634153,3,1,0001
19,1,240009,514859.0,789709,1,2,1101
2,1,204630,592959.5,981289,1,2,0111
9,1,232537,496573.0,760609,1,3,0110
19,1,160187,543433.0,926679,1,3,1101
12,2,257638,510631.0,763624,4,1,0001
12,2,243758,618729.5,993701,5,3,1000
12,1,211731,555699.0,899667,4,1,0000
18,1,242491,620110.0,997729,5,2,1101
14,2,202550,377421.0,552292,1,1,1111
12,2,271797,630459.0,989121,1,2,1010
8,1,293307,580996.5,868686,5,3,1011
15,1,167075,337698.5,508322,2,3,0010
14,1,206473,380377.0,554281,5,1,0011
8,1,243410,609230.5,975051,3,3,0011
17,1,180332,525823.5,871315,2,1,1110
17,1,247272,526917.5,806563,1,2,0001
3,1,167583,538231.5,908880,3,1,1001
19,2,229452,456170.5,682889,5,3,0100
16,1,191425,434995.5,678566,5,1,1111
18,2,186646,506461.5,826277,3,1,0011
18,2,286127,530696.0,775265,5,2,1000
15,1,169119,513562.0,858005,4,3,0010
4,1,235938,474580.5,713223,1,1,0110
13,2,168441,398532.5,628624,3,3,0000
14,1,208964,537925.5,866887,2,2,1100
11,2,194665,584795.5,974926,3,1,0000
1,2,195266,473932.0,752598,2,1,0111
12,2,248774,470312.5,691851,5,2,1110
20,2,251546,584985.5,918425,4,1,0101
6,2,204491,381246.5,558002,3,2,1001
4,2,233182,519710.0,806238,5,1,1000
10,1,279520,568809.0,858098,4,3,1101
2,1,194911,430667.0,666423,4,2,0110
20,2,287937,435736.0,583535,2,1,1011
7,1,189444,387119.0,584794,1,1,0010
3,2,176285,379725.0,583165,5,2,1110
15,1,192221,406773.0,621325,5,1,1111
8,2,229860,605892.5,981925,3,2,1110
3,2,291411,406134.0,520857,2,3,1001
16,2,228747,439524.0,650301,1,2,1011
11,1,158488,532589.5,906691,3,2,1010
2,1,203539,460947.5,718356,4,2,1110
2,1,273527,533837.0,794147,5,2,1001
1,2,242494,398829.0,555164,2,3,0110
3,1,185595,453332.0,721069,4,3,0110
3,2,228719,461298.5,693878,4,3,0110
10,1,181139,560108.0,939077,1,2,0001
17,1,179396,525354.5,871313,3,3,1011
20,2,295494,490698.0,685902,4,2,0101
13,1,177379,449510.5,721642,4,3,0010
1,1,159477,420301.5,681126,4,3,1010
1,2,285982,435994.5,586007,2,1,1111
13,1,195957,418752.0,641547,3,3,0011
10,2,205824,557129.0,908434,2,3,0111
2,2,217319,495381.5,773444,1,1,0110
3,2,247738,564374.5,881011,5,1,1010
20,1,240280,572376.0,904472,2,1,0110
14,1,179475,563093.5,946712,4,2,1011
17,1,209409,415590.0,621771,1,1,1000
8,2,298624,419170.5,539717,3,3,1101
3,1,192509,481577.0,770645,3,1,1110
9,1,251410,461283.0,671156,2,1,0001
19,2,232975,607231.0,981487,4,2,1111
3,2,286120,442422.0,598724,3,2,0111
2,2,262126,484882.0,707638,3,3,0001
15,2,192374,441465.0,690556,3,1,0110
7,1,270250,592978.5,915707,1,1,1111
13,1,238603,420992.0,603381,2,1,0101
19,1,195836,504455.5,813075,3,1,1110
18,2,288414,578188.5,867963,3,2,0111
16,2,169269,348572.0,527875,2,2,1100
8,2,172572,361259.0,549946,4,1,0001
10,1,161284,370397.5,579511,2,1,1101
12,1,255269,540691.0,826113,4,2,1010
10,1,279715,609028.0,938341,4,1,1001
17,2,247362,503513.5,759665,5,1,0010
20,2,261848,608460.0,955072,2,2,1110
5,1,293992,438858.0,583724,5,1,1010
14,2,156265,480821.5,805378,3,1,1001
6,1,257824,564244.5,870665,1,3,1100
8,2,224034,452447.0,680860,3,2,1101
5,2,290740,593512.0,896284,5,1,1101
17,1,242255,426512.5,610770,2,1,1100
2,1,175109,404755.0,634401,5,2,0110
1,1,167879,363964.5,560050,1,2,0010
10,2,254814,557590.0,860366,2,2,0010
13,2,251540,502521.5,753503,5,3,1000
15,2,208722,465676.0,722630,4,3,1111
16,1,214504,466561.0,718618,2,3,0010
7,1,215694,506410.5,797127,4,2,1111
7,1,179730,345262.5,510795,1,3,0101
3,2,246903,576067.5,905232,2,1,0010
4,1,242900,580548.0,918196,5,1,0110
19,1,198142,512369.0,826596,5,2,1100
16,1,243665,441258.5,638852,5,1,1100
9,1,284111,503869.0,723627,5,1,1001
12,1,218427,572016.0,925605,3,2,1110
12,1,170134,507934.5,845735,4,1,1101
11,1,289969,582631.0,875293,3,2,1001
12,1,251379,464036.5,676694,5,1,0101
8,2,202119,452012.5,701906,4,3,0101
3,2,292967,549870.0,806773,3,1,0111
8,2,294314,539467.5,784621,3,3,1100
15,2,282821,563254.0,843687,4,1,0001
14,2,286538,544851.0,803164,2,2,0010
4,2,292039,553049.0,814059,5,2,1101
8,2,287272,569812.0,852352,3,1,1100
4,2,164296,438384.0,712472,4,2,0110
9,2,197629,386094.5,574560,4,1,1100
17,2,219546,431560.5,643575,2,1,1001
13,1,296177,619280.5,942384,3,2,1001
18,1,185572,508264.5,830957,2,1,0000
2,1,229788,381975.5,534163,2,3,0010
7,1,166260,545123.5,923987,1,3,1100
20,2,172060,472721.0,773382,1,1,1000
14,1,243568,385714.0,527860,1,1,0111
19,1,238836,424534.5,610233,5,1,1000
10,2,209494,565240.0,920986,5,3,1101
19,1,256666,550604.0,844542,2,1,1110
11,1,255329,582641.0,909953,4,1,0000
11,1,180174,513167.5,846161,2,2,1010
4,2,288073,403781.0,519489,2,2,1010
10,2,150997,539518.5,928040,2,1,1000
11,1,218537,524446.5,830356,3,1,1100
3,1,171701,522769.5,873838,4,1,1111
7,1,226201,583399.5,940598,1,1,0110
17,2,265479,498286.5,731094,2,2,1110
15,1,151169,556869.0,962569,2,2,0001
16,1,242736,418427.5,594119,5,2,0100
10,2,277670,405746.0,533822,1,2,1000
20,1,287157,578932.0,870707,3,1,1100
15,2,186618,357416.5,528215,5,1,1001
18,1,159785,531484.0,903183,1,2,1000
1,2,198563,507135.0,815707,1,3,1100
13,1,231055,489177.0,747299,1,2,0111
11,2,204901,570604.0,936307,5,2,1010
12,1,150004,405047.5,660091,3,1,1110
20,1,260296,591695.0,923094,1,2,0110
12,1,210622,513022.5,815423,3,1,1000
17,1,186428,578977.5,971527,4,1,0100
12,1,191190,408611.0,626032,4,2,1111
10,2,255009,483754.5,712500,3,1,1111
8,2,212373,362542.0,512711,3,1,0110
4,2,182794,464038.5,745283,5,3,1100
14,2,154459,553968.0,953477,1,1,1111
2,2,199607,397421.0,595235,1,3,0111
4,1,190476,593243.0,996010,1,2,1010
4,2,219345,541706.0,864067,4,3,0101
16,2,269480,511434.0,753388,2,2,1001
18,2,244046,498153.0,752260,3,3,0101
1,2,273237,453925.5,634614,2,2,1100
2,1,299214,523254.0,747294,3,3,0100
20,2,151121,555629.5,960138,5,3,0100
18,1,230390,416989.5,603589,4,2,0011
10,1,258091,392745.0,527399,4,2,0000
19,1,187845,410364.5,632884,3,1,0111
12,1,276616,577174.0,877732,4,2,0011
12,2,235721,591212.0,946703,4,3,0111
14,1,208119,540681.0,873243,5,1,1111
5,1,164415,522138.5,879862,3,1,0001
5,2,246780,418924.0,591068,3,2,1000
4,1,184780,506492.0,828204,3,1,0011
2,2,157641,340736.0,523831,3,1,1101
14,2,194033,500313.0,806593,4,2,1011
3,2,208322,510578.5,812835,2,3,1011
11,1,189113,537167.5,885222,5,1,0101
18,1,190836,410597.5,630359,5,2,0100
7,1,199357,525941.0,852525,1,2,1111
20,1,275841,455627.0,635413,1,3,1010
14,1,198315,365132.0,531949,2,2,0100
5,1,155883,470880.0,785877,2,3,0101
4,2,260060,482295.5,704531,3,3,0110
13,2,232482,367584.5,502687,2,1,1110
18,2,200265,506577.0,812889,2,1,0100
15,1,227819,547416.5,867014,2,3,1101
10,2,180369,399894.5,619420,4,2,0001
2,2,154030,495091.5,836153,4,3,1101
6,1,175364,571494.5,967625,2,2,1111
6,1,272109,546153.0,820197,3,1,0111
19,1,204587,391292.5,577998,5,1,0101
19,1,247534,449550.0,651566,4,2,0010
8,1,177778,515096.5,852415,2,1,1110
5,2,192880,496863.5,800847,2,3,1001
2,2,160805,348707.5,536610,2,2,1000
7,1,259406,485752.5,712099,4,3,0001
16,2,163914,362585.5,561257,5,2,1001
12,2,155278,395877.5,636477,3,1,1001
6,1,254547,609025.0,963503,4,2,1101
12,1,268021,580978.5,893936,2,1,1111
9,2,231192,468736.0,706280,4,2,0111
4,2,223484,576066.5,928649,4,2,1001
4,1,283190,530056.5,776923,2,2,1110
20,2,159496,532540.0,905584,2,1,0101
5,2,252463,462546.5,672630,1,2,0110
3,1,233631,410883.5,588136,1,1,1010
8,2,227822,538483.0,849144,3,1,1011
3,1,284829,441570.0,598311,3,2,0100
12,1,296914,457069.0,617224,3,2,0000
18,1,205398,477950.0,750502,5,3,1011
10,2,293016,527422.5,761829,5,2,0110
3,1,180137,368696.0,557255,5,1,1001
20,2,178822,450337.5,721853,3,2,1110
16,2,252078,609095.5,966113,4,1,1100
7,2,297646,564496.0,831346,4,3,1011
6,1,212565,528871.5,845178,5,3,1101
17,1,236882,541095.0,845308,1,2,1000
10,2,185434,563556.0,941678,1,2,1010
7,2,178032,457901.5,737771,5,2,1100
2,2,220333,457069.0,693805,1,2,1000
4,2,205642,581123.5,956605,2,2,1001
5,1,207013,395717.5,584422,5,2,1101
6,1,273847,441201.5,608556,3,1,0010
13,1,226336,441400.0,656464,4,1,1010
2,2,285864,413185.0,540506,5,1,1101
18,1,295158,449443.5,603729,1,1,1000
10,1,295218,404443.0,513668,5,1,1001
14,1,187444,447836.5,708229,5,1,0111
1,1,273463,589915.5,906368,3,3,0010
18,1,229009,407259.0,585509,5,2,1000
13,2,164788,512331.5,859875,5,1,1110
18,2,226533,507687.0,788841,2,3,1111
9,1,224237,540351.5,856466,4,1,0010
19,1,154907,534239.0,913571,2,3,0011
17,2,256763,626846.0,996929,5,3,0011
16,1,191375,452455.0,713535,2,2,0101
18,2,273438,541085.0,808732,1,2,0101
7,1,259471,592774.0,926077,4,3,1001
11,1,191948,558823.5,925699,1,2,0011
13,1,195187,522727.0,850267,1,1,1101
11,2,154486,431438.5,708391,4,1,0010
12,2,192240,532684.0,873128,5,3,0100
14,2,221958,507954.5,793951,2,3,1101
6,2,269879,578040.5,886202,1,2,0011
8,2,221867,497923.0,773979,2,1,0110
18,2,268198,463838.0,659478,1,3,1010
5,2,196718,526249.0,855780,4,1,0101
15,1,180178,446635.0,713092,1,3,0010
11,2,173441,364998.5,556556,1,1,0010
5,2,196275,480383.5,764492,5,1,0011
19,1,215519,382966.5,550414,5,1,0010
20,2,218424,540495.5,862567,1,2,1011
13,2,161817,395162.5,628508,3,2,0011
19,2,219724,469093.0,718462,2,3,0000
20,2,163007,484165.0,805323,4,1,0111
10,2,290287,520687.5,751088,2,2,0110
9,2,226029,440536.5,655044,2,3,0111
12,1,247751,515441.5,783132,2,2,1010
13,2,281749,505203.5,728658,5,2,1110
11,2,294222,616571.0,938920,5,3,1100
9,1,232958,555381.0,877804,1,1,1011
2,2,257040,591746.0,926452,1,3,0001
6,2,296395,533124.5,769854,2,3,1011
17,1,291729,644169.5,996610,1,1,0010
18,1,197759,481257.0,764755,4,2,0110
13,2,197158,473940.5,750723,2,2,0100
2,1,205569,582200.0,958831,1,2,1110
18,1,251158,433821.5,616485,2,1,1000
14,2,295396,476591.5,657787,4,3,1001
18,2,249363,416583.0,583803,5,1,0100
9,2,270248,607657.0,945066,1,2,0011
14,2,189110,452974.0,716838,2,3,1010
18,2,206313,447487.0,688661,2,3,1011
2,2,287075,496301.5,705528,5,3,1101
4,1,201831,423191.5,644552,1,2,0001
13,1,181724,480916.0,780108,1,2,1001
9,2,186188,419572.5,652957,5,2,1011
20,2,279930,402600.5,525271,4,1,1000
3,2,164394,567399.0,970404,2,2,1100
11,2,200112,381511.0,562910,1,2,0111
11,1,271277,420918.0,570559,3,2,0110
6,2,262827,395564.5,528302,5,1,1110
17,1,248576,447225.5,645875,5,1,1000
5,1,259804,443222.5,626641,4,2,1000
19,2,226387,384198.0,542009,3,1,1101
13,2,253319,599037.5,944756,5,2,1010
8,1,176289,357861.0,539433,1,1,1011
4,2,192230,580859.0,969488,3,2,0101
2,2,186405,457910.0,729415,2,2,1110
1,1,219837,537733.0,855629,2,2,0001
5,1,267242,632839.5,998437,2,2,1101
19,1,210985,560491.0,909997,5,1,1100
6,1,183855,408280.0,632705,2,1,1001
13,2,250795,572206.5,893618,2,2,0001
17,2,184280,551037.5,917795,2,2,0101
11,1,249820,506765.0,763710,3,3,0010
8,1,226744,382735.0,538726,1,1,1011
4,1,160491,339374.0,518257,5,2,0001
16,2,176606,555077.5,933549,3,3,0100
2,1,296807,413018.0,529229,5,3,0011
16,2,156255,331763.5,507272,3,2,0100
3,2,194473,482905.5,771338,5,2,1001
11,1,155255,341639.5,528024,2,1,0011
19,1,282331,536436.0,790541,3,3,0000
13,2,173972,584568.0,995164,5,3,1010
19,2,298961,506327.0,713693,5,2,1010
19,2,240599,584270.0,927941,5,2,0100
4,1,231587,460787.5,689988,3,1,0110
17,1,201300,485227.0,769154,4,1,0111
19,1,157272,331142.5,505013,2,3,0011
18,1,201992,400733.0,599474,5,3,0111
14,1,244259,599988.0,955717,3,2,1010
9,1,183872,373810.0,563748,2,3,1011
14,2,161306,485166.5,809027,2,2,1101
8,1,277543,493482.0,709421,3,2,0110
5,1,293097,563726.5,834356,2,3,0111
16,2,150688,355444.5,560201,1,3,1010
18,2,179875,464306.5,748738,5,2,0111
6,1,288295,629036.0,969777,2,1,1001
20,2,256061,562429.0,868797,3,1,1101
14,1,212857,362532.0,512207,3,2,1101
14,1,224675,516875.5,809076,5,3,0100
11,1,171866,385101.0,598336,4,2,1000
17,2,287262,527039.0,766816,5,2,0000
1,2,254716,446102.0,637488,2,2,1110
20,2,179519,452585.0,725651,2,2,0000
16,1,197088,476902.5,756717,5,2,1011
14,1,217939,533774.5,849610,5,2,1110
2,1,273285,550124.0,826963,1,3,0011
1,2,202131,547424.5,892718,4,2,0010
5,1,196930,352877.5,508825,2,2,1000
17,2,254497,512689.0,770881,5,3,1010
7,2,238792,557195.5,875599,3,3,0000
19,1,241152,595915.0,950678,3,2,0001
1,1,287259,429235.5,571212,1,3,0101
7,1,179298,510577.0,841856,5,2,0110
16,2,221619,382437.0,543255,4,3,0011
13,2,189219,406980.0,624741,2,1,0110
12,2,277840,486459.5,695079,5,2,0100
5,1,267915,430210.0,592505,2,3,1001
7,2,264228,419281.5,574335,2,3,1100
4,1,197640,593875.0,990110,3,2,1101
1,1,233708,464766.5,695825,1,2,1001
17,2,155785,544771.0,933757,4,2,0101
7,1,202184,542588.0,882992,5,1,1100
2,1,254751,527252.5,799754,1,2,1100
9,2,252051,552892.0,853733,5,2,0111
9,1,172140,452928.0,733716,1,1,1000
9,1,279448,442147.5,604847,1,3,0000
17,1,283964,558929.0,833894,3,2,0001
10,2,201500,460529.5,719559,1,1,0001
10,1,262873,621008.0,979143,3,1,0010
12,2,204985,374974.0,544963,3,3,1101
16,1,185944,421384.0,656824,4,1,1001
7,1,183319,515150.5,846982,2,1,0111
18,2,167456,577501.0,987546,4,2,0100
18,2,276079,389719.5,503360,4,2,1101
6,1,252130,569297.5,886465,5,3,0100
16,2,186704,469375.0,752046,4,2,1100
16,2,277945,480685.0,683425,2,2,0111
18,2,298714,525318.0,751922,5,3,0011
17,2,155451,468667.0,781883,3,2,0011
2,1,240371,597325.5,954280,4,3,0101
3,2,208169,369015.0,529861,4,2,0010
14,2,292601,413824.5,535048,4,1,0101
3,1,156727,461690.5,766654,2,1,0001
20,2,222506,494910.5,767315,4,1,1111
7,2,201161,380085.5,559010,4,3,1000
3,1,218575,549845.0,881115,5,2,1111
18,2,260139,449306.5,638474,3,2,0100
2,1,208632,456928.5,705225,1,1,1101
3,1,232039,450849.0,669659,2,3,1000
6,1,273934,450817.0,627700,1,2,1110
13,2,258052,437694.0,617336,1,1,1101
14,1,256904,559194.5,861485,4,3,0100
19,1,246610,482738.0,718866,1,2,1001
20,1,267829,553286.5,838744,5,3,0101
5,1,188611,364691.5,540772,5,1,0010
6,1,235743,526473.5,817204,2,2,1110
8,1,152453,420538.5,688624,5,2,0101
2,1,281570,520481.0,759392,4,2,1011
9,1,160567,530633.0,900699,4,3,1100
6,2,202473,388821.5,575170,3,3,1111
6,2,175306,368025.5,560745,3,3,1010
10,2,162855,528198.0,893541,5,1,0000
12,2,291598,397376.0,503154,4,2,0110
9,1,180636,473567.0,766498,4,1,0000
3,1,170701,506986.0,843271,4,1,1100
5,2,240335,598564.0,956793,4,2,1010
19,2,209757,559459.0,909161,4,1,0110
5,2,273191,619414.0,965637,1,3,0101
17,2,177533,357512.0,537491,3,3,0111
9,2,164113,353719.5,543326,1,3,1111
18,1,174082,565954.5,957827,5,2,0100
14,2,175148,537825.5,900503,3,1,1111
7,1,223100,378133.0,533166,5,1,1110
3,2,234739,595853.0,956967,4,1,0110
3,2,277059,485800.0,694541,3,1,1000
17,1,241654,606172.5,970691,1,3,1100
2,2,204116,412670.5,621225,3,3,1100
19,2,258108,626465.0,994822,2,3,0010
8,2,235005,493429.0,751853,3,3,0011
6,1,176285,585494.0,994703,2,2,1010
1,2,219654,388597.0,557540,5,3,1001
2,1,250025,604308.5,958592,5,3,0111
15,2,294631,452499.5,610368,2,3,1000
11,1,181295,532709.5,884124,5,2,0000
5,2,256289,482547.5,708806,4,1,1011
3,2,293924,565339.0,836754,3,2,0101
9,1,162864,424460.0,686056,1,1,0101
9,2,248354,618422.5,988491,3,3,0010
1,1,188113,422592.5,657072,5,2,0011
8,2,212233,473976.5,735720,4,1,1101
6,1,218999,462109.5,705220,2,1,1001
19,1,236588,506473.5,776359,3,1,0101
17,2,219739,448434.0,677129,3,2,0001
4,2,190762,452765.0,714768,3,3,0111
2,1,241709,374694.0,507679,1,3,1000
11,2,293073,617272.5,941472,1,3,1101
19,2,185234,414489.5,643745,4,3,0010
14,2,211801,357300.0,502799,3,2,1011
13,2,166136,540159.0,914182,4,1,1110
16,1,167684,384116.5,600549,1,2,0110
3,2,278141,414275.5,550410,5,3,1000
4,2,206643,555741.0,904839,4,3,1101
19,2,162378,413329.5,664281,3,3,0001
5,1,298538,626586.5,954635,5,3,1101
6,1,259901,488862.5,717824,4,2,1001
16,1,272162,436919.5,601677,1,3,0111
4,2,273372,485570.5,697769,2,2,0111
1,2,213792,492754.5,771717,3,3,1010
5,2,261555,384966.5,508378,3,2,1000
18,2,272099,422670.0,573241,4,2,0000
19,2,150554,450940.0,751326,5,2,1110
20,2,189571,453224.0,716877,4,1,0000
3,1,216313,432977.0,649641,2,1,0111
9,1,207436,369318.5,531201,3,3,0101
6,2,223901,603039.0,982177,1,1,0001
4,1,269383,487675.5,705968,5,2,1011
20,2,253053,409478.5,565904,2,2,0001
10,2,157454,373426.0,589398,1,3,0001
20,2,234828,476618.5,718409,1,1,1101
1,2,181261,442858.0,704455,2,3,0101
12,1,254145,515841.0,777537,3,3,1011
15,1,291882,500927.0,709972,4,1,0100
18,2,277789,511765.0,745741,5,2,0010
7,2,177370,435480.5,693591,5,1,0010
17,1,190599,554253.5,917908,4,2,0011
20,1,178185,516231.0,854277,2,1,0100
18,2,164732,537811.0,910890,2,2,1010
19,1,208849,371836.0,534823,5,1,1011
1,2,203731,500210.5,796690,3,1,0011
19,1,291410,436321.5,581233,5,1,1010
13,2,159152,341233.0,523314,5,3,1010
3,1,157435,545328.5,933222,2,1,1111
14,2,279292,452056.0,624820,1,1,0010
15,2,237267,603484.0,969701,4,2,0101
12,2,242294,555459.0,868624,5,2,1001
9,2,261125,508963.0,756801,4,3,1110
18,2,228408,598468.0,968528,4,1,0000
17,2,246950,590398.5,933847,4,3,0001
8,1,184693,533497.0,882301,2,2,0010
